370	1000	2019-11-09 14:11:29
371	1000	2019-11-09 14:11:50
372	1000	2019-11-09 14:12:10
373	1000	2019-11-09 14:12:31
374	1070	2019-11-09 14:12:52
375	1070	2019-11-09 14:13:12
376	1070	2019-11-09 14:13:33
377	1070	2019-11-09 14:13:54
378	1070	2019-11-09 14:14:14
379	8860	2019-11-09 14:14:35
380	8860	2019-11-09 14:14:56
381	8860	2019-11-09 14:15:16
382	8860	2019-11-09 14:15:37
383	8860	2019-11-09 14:15:58
384	8860	2019-11-09 14:16:18
385	1070	2019-11-09 14:16:39
386	1070	2019-11-09 14:17:00
387	1070	2019-11-09 14:17:20
388	1070	2019-11-09 14:17:41
389	1070	2019-11-09 14:18:02
390	1070	2019-11-09 14:18:22
391	1070	2019-11-09 14:18:43
392	1070	2019-11-09 14:19:04
393	1070	2019-11-09 14:19:24
394	1070	2019-11-09 14:19:45
395	1070	2019-11-09 14:20:05
396	1070	2019-11-09 14:20:26
397	1070	2019-11-09 14:20:47
398	1070	2019-11-09 14:21:07
399	1070	2019-11-09 14:21:28
400	1070	2019-11-09 14:21:49
401	1070	2019-11-09 14:22:09
402	1070	2019-11-09 14:22:30
403	1070	2019-11-09 14:22:51
404	1070	2019-11-09 14:23:11
405	1070	2019-11-09 14:23:32
406	1070	2019-11-09 14:23:53
407	1070	2019-11-09 14:24:13
408	1070	2019-11-09 14:24:34
409	1070	2019-11-09 14:24:55
410	1070	2019-11-09 14:25:15
411	1070	2019-11-09 14:25:36
412	1070	2019-11-09 14:25:57
413	1070	2019-11-09 14:26:17
414	1070	2019-11-09 14:26:38
415	1070	2019-11-09 14:26:59
416	1070	2019-11-09 14:27:19
417	1070	2019-11-09 14:27:40
418	1070	2019-11-09 14:28:01
419	1070	2019-11-09 14:28:21
420	1070	2019-11-09 14:28:42
421	1070	2019-11-09 14:29:03
422	1070	2019-11-09 14:29:23
423	1070	2019-11-09 14:29:44
424	1070	2019-11-09 14:30:05
425	1070	2019-11-09 14:30:25
426	1070	2019-11-09 14:30:46
427	1070	2019-11-09 14:31:07
428	1070	2019-11-09 14:31:27
